ano,periodo,codigo_turma,codigo,nome_disciplina,id_tipo_componente,descricao,id_situacao_turma,id_discente,id_situacao_matricula,resultado,id_curriculo,ano_ingresso,periodo_ingresso,id_forma_ingresso
2023,2,02A,QXD0043,SISTEMAS DISTRIBUÍDOS,2,DISCIPLINA,3,999478,4,APROVADO,13730020,2020,1,45
2023,2,01A,QXD0210,SOCIOLOGIA E ANTROPOLOGIA,2,DISCIPLINA,3,999478,4,APROVADO,13730020,2020,1,45
2024,1,01A,QXD0119,COMPUTAÇÃO GRÁFICA,2,DISCIPLINA,1,999478,2,MATRICULADO,13730020,2020,1,45
2024,1,1,QXD0194,ÉTICA E LEGISLAÇÃO,2,DISCIPLINA,1,999478,2,MATRICULADO,13730020,2020,1,45
2024,1,01A,QXD0120,MATEMÁTICA COMPUTACIONAL,2,DISCIPLINA,1,999478,2,MATRICULADO,13730020,2020,1,45
2024,1,04A,QXD0110,PROJETO DE PESQUISA CIENTÍFICA E TECNOLÓGICA,2,DISCIPLINA,1,999478,2,MATRICULADO,13730020,2020,1,45
2024,1,01A,QXD0021,REDES DE COMPUTADORES,2,DISCIPLINA,1,999478,2,MATRICULADO,13730020,2020,1,45
2019,1,2,QXD0005,ARQUITETURA DE COMPUTADORES,2,DISCIPLINA,3,999479,4,APROVADO,13730020,2019,1,45
2019,1,4,QXD0103,"ÉTICA, DIREITO E LEGISLAÇÃO",2,DISCIPLINA,3,999479,4,APROVADO,13730020,2019,1,45
2019,1,14A,QXD0001,FUNDAMENTOS DE PROGRAMAÇÃO,2,DISCIPLINA,3,999479,6,REPROVADO,13730020,2019,1,45
2019,1,2,QXD0108,INTRODUÇÃO À CIÊNCIA DA COMPUTAÇÃO,2,DISCIPLINA,3,999479,4,APROVADO,13730020,2019,1,45
2019,1,4,QXD0056,MATEMÁTICA BÁSICA,2,DISCIPLINA,3,999479,4,APROVADO,13730020,2019,1,45
2019,1,4,QXD0056,MATEMÁTICA BÁSICA,2,DISCIPLINA,3,999479,4,APROVADO,13730020,2019,1,45
2019,1,5,QXD0109,PRÉ-CÁLCULO,2,DISCIPLINA,3,999479,4,APROVADO,13730020,2019,1,45
2019,2,02A,QXD0006,CÁLCULO DIFERENCIAL E INTEGRAL I,2,DISCIPLINA,3,999479,6,REPROVADO,13730020,2019,1,45
2019,2,03A,QXD0011,FUNDAMENTOS DE BANCO DE DADOS,2,DISCIPLINA,3,999479,4,APROVADO,13730020,2019,1,45
2019,2,03A,QXD0011,FUNDAMENTOS DE BANCO DE DADOS,2,DISCIPLINA,3,999479,4,APROVADO,13730020,2019,1,45
2019,2,04A,QXD0001,FUNDAMENTOS DE PROGRAMAÇÃO,2,DISCIPLINA,3,999479,6,REPROVADO,13730020,2019,1,45
2019,2,4,QXD0008,MATEMÁTICA DISCRETA,2,DISCIPLINA,3,999479,6,REPROVADO,13730020,2019,1,45
2019,2,01A,QXD0013,SISTEMAS OPERACIONAIS,2,DISCIPLINA,3,999479,6,REPROVADO,13730020,2019,1,45
2020,1,01A,QXD0006,CÁLCULO DIFERENCIAL E INTEGRAL I,2,DISCIPLINA,3,999479,13,SUPRIMIDO,13730020,2019,1,45
2020,1,01A,QXD0001,FUNDAMENTOS DE PROGRAMAÇÃO,2,DISCIPLINA,3,999479,13,SUPRIMIDO,13730020,2019,1,45
2020,1,01A,QXD0013,SISTEMAS OPERACIONAIS,2,DISCIPLINA,3,999479,13,SUPRIMIDO,13730020,2019,1,45
2016,1,1,QXD0005,ARQUITETURA DE COMPUTADORES,2,DISCIPLINA,3,999480,4,APROVADO,13730020,2016,1,45
2016,1,1,QXD0108,INTRODUÇÃO À CIÊNCIA DA COMPUTAÇÃO,2,DISCIPLINA,3,999480,5,TRANCADO,13730020,2016,1,45
2016,1,3,QXD0109,PRÉ-CÁLCULO,2,DISCIPLINA,3,999480,5,TRANCADO,13730020,2016,1,45
2016,2,01A,QXD0116,ÁLGEBRA LINEAR,2,DISCIPLINA,3,999480,7,REP. FALTA,13730020,2016,1,45
2016,2,3,QXD0109,PRÉ-CÁLCULO,2,DISCIPLINA,3,999480,7,REP. FALTA,13730020,2016,1,45
2017,1,4,QXD0014,ANÁLISE E PROJETO DE SISTEMAS,2,DISCIPLINA,3,999480,6,REPROVADO,13730020,2016,1,45
2017,1,3,QXD0018,CONSTRUÇÃO DE SISTEMAS DE GERÊNCIA DE BANCO DE DADOS,2,DISCIPLINA,3,999480,6,REPROVADO,13730020,2016,1,45
2017,2,03A,QXD0019,ENGENHARIA DE SOFTWARE,2,DISCIPLINA,3,999480,7,REP. FALTA,13730020,2016,1,45
2017,2,5,QXD0016,LINGUAGENS DE PROGRAMAÇÃO,2,DISCIPLINA,3,999480,7,REP. FALTA,13730020,2016,1,45
2021,1,1,QXD0005,ARQUITETURA DE COMPUTADORES,2,DISCIPLINA,3,999481,4,APROVADO,13730020,2021,1,45
2021,1,4,QXD0103,"ÉTICA, DIREITO E LEGISLAÇÃO",2,DISCIPLINA,3,999481,4,APROVADO,13730020,2021,1,45
2021,1,11A,QXD0001,FUNDAMENTOS DE PROGRAMAÇÃO,2,DISCIPLINA,3,999481,4,APROVADO,13730020,2021,1,45
2021,1,1,QXD0108,INTRODUÇÃO À CIÊNCIA DA COMPUTAÇÃO,2,DISCIPLINA,3,999481,4,APROVADO,13730020,2021,1,45
2021,1,6,QXD0056,MATEMÁTICA BÁSICA,2,DISCIPLINA,3,999481,4,APROVADO,13730020,2021,1,45
2021,1,6,QXD0056,MATEMÁTICA BÁSICA,2,DISCIPLINA,3,999481,4,APROVADO,13730020,2021,1,45
2021,1,5,QXD0109,PRÉ-CÁLCULO,2,DISCIPLINA,3,999481,4,APROVADO,13730020,2021,1,45
2021,2,01A,QXD0006,CÁLCULO DIFERENCIAL E INTEGRAL I,2,DISCIPLINA,3,999481,4,APROVADO,13730020,2021,1,45
2021,2,01A,QXD0010,ESTRUTURA DE DADOS,2,DISCIPLINA,3,999481,6,REPROVADO,13730020,2021,1,45
2021,2,1,QXD0008,MATEMÁTICA DISCRETA,2,DISCIPLINA,3,999481,4,APROVADO,13730020,2021,1,45
2021,2,01A,QXD0007,PROGRAMAÇÃO ORIENTADA A OBJETOS,2,DISCIPLINA,3,999481,4,APROVADO,13730020,2021,1,45
2021,2,01A,QXD0013,SISTEMAS OPERACIONAIS,2,DISCIPLINA,3,999481,4,APROVADO,13730020,2021,1,45
2022,1,1,QXD0040,LINGUAGENS FORMAIS E AUTOMATOS,2,DISCIPLINA,3,999481,4,APROVADO,13730020,2021,1,45
2022,1,04A,QXD0017,LÓGICA PARA COMPUTAÇÃO,2,DISCIPLINA,3,999481,4,APROVADO,13730020,2021,1,45
2022,1,03A,QXD0012,PROBABILIDADE E ESTATÍSTICA,2,DISCIPLINA,3,999481,4,APROVADO,13730020,2021,1,45
2022,1,02A,QXD0114,PROGRAMAÇÃO FUNCIONAL,2,DISCIPLINA,3,999481,4,APROVADO,13730020,2021,1,45
2022,2,03A,QXD0116,ÁLGEBRA LINEAR,2,DISCIPLINA,3,999481,4,APROVADO,13730020,2021,1,45
2022,2,02A,QXD0014,ANÁLISE E PROJETO DE SISTEMAS,2,DISCIPLINA,3,999481,4,APROVADO,13730020,2021,1,45
2022,2,03A,QXD0010,ESTRUTURA DE DADOS,2,DISCIPLINA,3,999481,4,APROVADO,13730020,2021,1,45
2022,2,02A,QXD0011,FUNDAMENTOS DE BANCO DE DADOS,2,DISCIPLINA,3,999481,4,APROVADO,13730020,2021,1,45
2022,2,01A,QXD0016,LINGUAGENS DE PROGRAMAÇÃO,2,DISCIPLINA,3,999481,4,APROVADO,13730020,2021,1,45
2023,1,01A,QXD0119,COMPUTAÇÃO GRÁFICA,2,DISCIPLINA,3,999481,6,REPROVADO,13730020,2021,1,45
2023,1,03A,QXD0020,DESENVOLVIMENTO DE SOFTWARE PARA WEB,2,DISCIPLINA,3,999481,4,APROVADO,13730020,2021,1,45
2023,1,01A,QXD0115,ESTRUTURA DE DADOS AVANÇADA,2,DISCIPLINA,3,999481,4,APROVADO,13730020,2021,1,45
2023,1,01A,QXD0120,MATEMÁTICA COMPUTACIONAL,2,DISCIPLINA,3,999481,5,TRANCADO,13730020,2021,1,45
2023,1,01A,QXD0021,REDES DE COMPUTADORES,2,DISCIPLINA,3,999481,4,APROVADO,13730020,2021,1,45
2023,2,01A,QXD0019,ENGENHARIA DE SOFTWARE,2,DISCIPLINA,3,999481,4,APROVADO,13730020,2021,1,45
2023,2,02A,QXD0041,PROJETO E ANÁLISE DE ALGORITMOS,2,DISCIPLINA,3,999481,4,APROVADO,13730020,2021,1,45
2023,2,02A,QXD0043,SISTEMAS DISTRIBUÍDOS,2,DISCIPLINA,3,999481,4,APROVADO,13730020,2021,1,45
2023,2,01A,QXD0046,TEORIA DA COMPUTAÇÃO,2,DISCIPLINA,3,999481,6,REPROVADO,13730020,2021,1,45
2024,1,02A,QXD0176,APRENDIZADO DE MÁQUINA,2,DISCIPLINA,1,999481,2,MATRICULADO,13730020,2021,1,45
2024,1,01A,QXD0025,COMPILADORES,2,DISCIPLINA,1,999481,2,MATRICULADO,13730020,2021,1,45
2024,1,02A,QXD0119,COMPUTAÇÃO GRÁFICA,2,DISCIPLINA,1,999481,2,MATRICULADO,13730020,2021,1,45
2024,1,01A,QXD0120,MATEMÁTICA COMPUTACIONAL,2,DISCIPLINA,1,999481,2,MATRICULADO,13730020,2021,1,45
2024,1,1,QXD0063,VERIFICAÇÃO E VALIDAÇÃO,2,DISCIPLINA,1,999481,2,MATRICULADO,13730020,2021,1,45
2024,1,02A,QXD0250,"ÉTICA, DIREITO E LEGISLAÇÃO",2,DISCIPLINA,1,999482,2,MATRICULADO,13730020,2024,1,45
2024,1,08A,QXD0001,FUNDAMENTOS DE PROGRAMAÇÃO,2,DISCIPLINA,1,999482,2,MATRICULADO,13730020,2024,1,45
2024,1,01A,QXD0256,INTERAÇÃO HUMANO-COMPUTADOR,2,DISCIPLINA,1,999482,2,MATRICULADO,13730020,2024,1,45
2024,1,01A,QXD200,INTRODUÇÃO À CIÊNCIA DA COMPUTAÇÃO,2,DISCIPLINA,1,999482,2,MATRICULADO,13730020,2024,1,45
2024,1,4,QXD0056,MATEMÁTICA BÁSICA,2,DISCIPLINA,1,999482,2,MATRICULADO,13730020,2024,1,45
2024,1,02A,QXD0109,PRÉ-CÁLCULO,2,DISCIPLINA,1,999482,2,MATRICULADO,13730020,2024,1,45
2017,1,2,QXD0005,ARQUITETURA DE COMPUTADORES,2,DISCIPLINA,3,999483,7,REP. FALTA,13730020,2017,1,45
2017,1,4,QXD0103,"ÉTICA, DIREITO E LEGISLAÇÃO",2,DISCIPLINA,3,999483,7,REP. FALTA,13730020,2017,1,45
2017,1,18A,QXD0001,FUNDAMENTOS DE PROGRAMAÇÃO,2,DISCIPLINA,3,999483,7,REP. FALTA,13730020,2017,1,45
2017,1,2,QXD0108,INTRODUÇÃO À CIÊNCIA DA COMPUTAÇÃO,2,DISCIPLINA,3,999483,7,REP. FALTA,13730020,2017,1,45
2017,1,8,QXD0056,MATEMÁTICA BÁSICA,2,DISCIPLINA,3,999483,7,REP. FALTA,13730020,2017,1,45
2017,1,9,QXD0109,PRÉ-CÁLCULO,2,DISCIPLINA,3,999483,7,REP. FALTA,13730020,2017,1,45
2019,2,1,QXD0103,"ÉTICA, DIREITO E LEGISLAÇÃO",2,DISCIPLINA,3,999483,7,REP. FALTA,13730020,2017,1,45
2019,2,03A,QXD0001,FUNDAMENTOS DE PROGRAMAÇÃO,2,DISCIPLINA,3,999483,7,REP. FALTA,13730020,2017,1,45
2019,1,2,QXD0005,ARQUITETURA DE COMPUTADORES,2,DISCIPLINA,3,999484,4,APROVADO,13730020,2019,1,45
2019,1,4,QXD0103,"ÉTICA, DIREITO E LEGISLAÇÃO",2,DISCIPLINA,3,999484,4,APROVADO,13730020,2019,1,45
2019,1,14A,QXD0001,FUNDAMENTOS DE PROGRAMAÇÃO,2,DISCIPLINA,3,999484,6,REPROVADO,13730020,2019,1,45
2019,1,2,QXD0108,INTRODUÇÃO À CIÊNCIA DA COMPUTAÇÃO,2,DISCIPLINA,3,999484,4,APROVADO,13730020,2019,1,45
2019,1,4,QXD0056,MATEMÁTICA BÁSICA,2,DISCIPLINA,3,999484,4,APROVADO,13730020,2019,1,45
2019,1,4,QXD0056,MATEMÁTICA BÁSICA,2,DISCIPLINA,3,999484,4,APROVADO,13730020,2019,1,45
2019,1,5,QXD0109,PRÉ-CÁLCULO,2,DISCIPLINA,3,999484,4,APROVADO,13730020,2019,1,45
2019,2,02A,QXD0006,CÁLCULO DIFERENCIAL E INTEGRAL I,2,DISCIPLINA,3,999484,4,APROVADO,13730020,2019,1,45
2019,2,04A,QXD0001,FUNDAMENTOS DE PROGRAMAÇÃO,2,DISCIPLINA,3,999484,4,APROVADO,13730020,2019,1,45
2019,2,1,QXD0035,INGLÊS INSTRUMENTAL I,2,DISCIPLINA,3,999484,4,APROVADO,13730020,2019,1,45
2019,2,4,QXD0008,MATEMÁTICA DISCRETA,2,DISCIPLINA,3,999484,6,REPROVADO,13730020,2019,1,45
2019,2,01A,QXD0013,SISTEMAS OPERACIONAIS,2,DISCIPLINA,3,999484,4,APROVADO,13730020,2019,1,45
2020,1,03A,QXD0010,ESTRUTURA DE DADOS,2,DISCIPLINA,3,999484,4,APROVADO,13730020,2019,1,45
2020,1,04A,QXD0011,FUNDAMENTOS DE BANCO DE DADOS,2,DISCIPLINA,3,999484,4,APROVADO,13730020,2019,1,45
2020,1,1,QXD0008,MATEMÁTICA DISCRETA,2,DISCIPLINA,3,999484,4,APROVADO,13730020,2019,1,45
2020,1,01A,QXD0012,PROBABILIDADE E ESTATÍSTICA,2,DISCIPLINA,3,999484,4,APROVADO,13730020,2019,1,45
2020,1,01A,QXD0114,PROGRAMAÇÃO FUNCIONAL,2,DISCIPLINA,3,999484,13,SUPRIMIDO,13730020,2019,1,45
2020,1,02A,QXD0007,PROGRAMAÇÃO ORIENTADA A OBJETOS,2,DISCIPLINA,3,999484,4,APROVADO,13730020,2019,1,45
2020,2,05A,QXD0116,ÁLGEBRA LINEAR,2,DISCIPLINA,3,999484,4,APROVADO,13730020,2019,1,45
2020,2,03A,QXD0014,ANÁLISE E PROJETO DE SISTEMAS,2,DISCIPLINA,3,999484,13,SUPRIMIDO,13730020,2019,1,45
2020,2,03A,QXD0020,DESENVOLVIMENTO DE SOFTWARE PARA WEB,2,DISCIPLINA,3,999484,4,APROVADO,13730020,2019,1,45
2020,2,05A,QXD0016,LINGUAGENS DE PROGRAMAÇÃO,2,DISCIPLINA,3,999484,4,APROVADO,13730020,2019,1,45
2020,2,4,QXD0040,LINGUAGENS FORMAIS E AUTOMATOS,2,DISCIPLINA,3,999484,4,APROVADO,13730020,2019,1,45
2020,2,06A,QXD0041,PROJETO E ANÁLISE DE ALGORITMOS,2,DISCIPLINA,3,999484,13,SUPRIMIDO,13730020,2019,1,45
2021,1,03A,QXD0014,ANÁLISE E PROJETO DE SISTEMAS,2,DISCIPLINA,3,999484,7,REP. FALTA,13730020,2019,1,45
2021,1,01A,QXD0115,ESTRUTURA DE DADOS AVANÇADA,2,DISCIPLINA,3,999484,6,REPROVADO,13730020,2019,1,45
2021,1,03A,QXD0017,LÓGICA PARA COMPUTAÇÃO,2,DISCIPLINA,3,999484,4,APROVADO,13730020,2019,1,45
2021,1,01A,QXD0114,PROGRAMAÇÃO FUNCIONAL,2,DISCIPLINA,3,999484,4,APROVADO,13730020,2019,1,45
2021,2,01A,QXD0019,ENGENHARIA DE SOFTWARE,2,DISCIPLINA,3,999484,4,APROVADO,13730020,2019,1,45
2021,2,01A,QXD0041,PROJETO E ANÁLISE DE ALGORITMOS,2,DISCIPLINA,3,999484,4,APROVADO,13730020,2019,1,45
2021,2,01A,QXD0021,REDES DE COMPUTADORES,2,DISCIPLINA,3,999484,4,APROVADO,13730020,2019,1,45
2022,1,02A,QXD0014,ANÁLISE E PROJETO DE SISTEMAS,2,DISCIPLINA,3,999484,4,APROVADO,13730020,2019,1,45
2022,1,01A,QXD0025,COMPILADORES,2,DISCIPLINA,3,999484,4,APROVADO,13730020,2019,1,45
2022,1,01A,QXD0119,COMPUTAÇÃO GRÁFICA,2,DISCIPLINA,3,999484,6,REPROVADO,13730020,2019,1,45
2022,1,01A,QXD0115,ESTRUTURA DE DADOS AVANÇADA,2,DISCIPLINA,3,999484,4,APROVADO,13730020,2019,1,45
2022,2,02A,QXD0102,DESENVOLVIMENTO DE SOFTWARE PARA DISPOSITIVOS MÓVEIS,2,DISCIPLINA,3,999484,6,REPROVADO,13730020,2019,1,45
2022,2,01A,QXD0037,INTELIGÊNCIA ARTIFICIAL,2,DISCIPLINA,3,999484,4,APROVADO,13730020,2019,1,45
2022,2,1,QXD0038,INTERFACE HUMANO-COMPUTADOR,2,DISCIPLINA,3,999484,4,APROVADO,13730020,2019,1,45
2022,2,01A,QXD0061,REQUISITOS DE SOFTWARE,2,DISCIPLINA,3,999484,4,APROVADO,13730020,2019,1,45
2022,2,02A,QXD0043,SISTEMAS DISTRIBUÍDOS,2,DISCIPLINA,3,999484,4,APROVADO,13730020,2019,1,45
2022,2,02A,QXD0043,SISTEMAS DISTRIBUÍDOS,2,DISCIPLINA,3,999484,4,APROVADO,13730020,2019,1,45
2022,2,01A,QXD0046,TEORIA DA COMPUTAÇÃO,2,DISCIPLINA,3,999484,4,APROVADO,13730020,2019,1,45
2023,1,01A,QXD0176,APRENDIZADO DE MÁQUINA,2,DISCIPLINA,3,999484,4,APROVADO,13730020,2019,1,45
2023,1,01A,QXD0079,COMPUTAÇÃO EM NUVEM,2,DISCIPLINA,3,999484,4,APROVADO,13730020,2019,1,45
2023,1,01A,QXD0153,DESAFIOS DE PROGRAMAÇÃO,2,DISCIPLINA,3,999484,4,APROVADO,13730020,2019,1,45
2023,1,03A,QXD0029,EMPREENDEDORISMO,2,DISCIPLINA,3,999484,4,APROVADO,13730020,2019,1,45
2023,1,01A,QXD0120,MATEMÁTICA COMPUTACIONAL,2,DISCIPLINA,3,999484,4,APROVADO,13730020,2019,1,45
2023,2,01A,QXD0060,PROCESSOS DE SOFTWARE,2,DISCIPLINA,3,999484,4,APROVADO,13730020,2019,1,45
2023,2,03A,QXD0110,PROJETO DE PESQUISA CIENTÍFICA E TECNOLÓGICA,2,DISCIPLINA,3,999484,6,REPROVADO,13730020,2019,1,45
2023,2,01A,QXD0042,QUALIDADE DE SOFTWARE,2,DISCIPLINA,3,999484,4,APROVADO,13730020,2019,1,45
2024,1,01A,QXD0022,AUDITORIA E SEGURANÇA DE SISTEMAS DE INFORMAÇÃO,2,DISCIPLINA,1,999484,2,MATRICULADO,13730020,2019,1,45
2024,1,01A,QXD0119,COMPUTAÇÃO GRÁFICA,2,DISCIPLINA,1,999484,2,MATRICULADO,13730020,2019,1,45
2024,1,04A,QXD0110,PROJETO DE PESQUISA CIENTÍFICA E TECNOLÓGICA,2,DISCIPLINA,1,999484,2,MATRICULADO,13730020,2019,1,45
2017,1,2,QXD0005,ARQUITETURA DE COMPUTADORES,2,DISCIPLINA,3,999485,4,APROVADO,13730020,2017,1,45
2017,1,4,QXD0103,"ÉTICA, DIREITO E LEGISLAÇÃO",2,DISCIPLINA,3,999485,4,APROVADO,13730020,2017,1,45
2017,1,17A,QXD0001,FUNDAMENTOS DE PROGRAMAÇÃO,2,DISCIPLINA,3,999485,4,APROVADO,13730020,2017,1,45
2017,1,2,QXD0108,INTRODUÇÃO À CIÊNCIA DA COMPUTAÇÃO,2,DISCIPLINA,3,999485,4,APROVADO,13730020,2017,1,45
2017,1,8,QXD0056,MATEMÁTICA BÁSICA,2,DISCIPLINA,3,999485,4,APROVADO,13730020,2017,1,45
2017,1,9,QXD0109,PRÉ-CÁLCULO,2,DISCIPLINA,3,999485,4,APROVADO,13730020,2017,1,45
2017,2,4,QXD0006,CÁLCULO DIFERENCIAL E INTEGRAL I,2,DISCIPLINA,3,999485,4,APROVADO,13730020,2017,1,45
2017,2,06A,QXD0010,ESTRUTURA DE DADOS,2,DISCIPLINA,3,999485,4,APROVADO,13730020,2017,1,45
2017,2,5,QXD0008,MATEMÁTICA DISCRETA,2,DISCIPLINA,3,999485,4,APROVADO,13730020,2017,1,45
2017,2,07A,QXD0007,PROGRAMAÇÃO ORIENTADA A OBJETOS,2,DISCIPLINA,3,999485,4,APROVADO,13730020,2017,1,45
2017,2,03A,QXD0013,SISTEMAS OPERACIONAIS,2,DISCIPLINA,3,999485,4,APROVADO,13730020,2017,1,45
2018,1,2,QXD0134,CÁLCULO DIFERENCIAL E INTEGRAL II,2,DISCIPLINA,3,999485,4,APROVADO,13730020,2017,1,45
2018,1,02A,QXD0115,ESTRUTURA DE DADOS AVANÇADA,2,DISCIPLINA,3,999485,4,APROVADO,13730020,2017,1,45
2018,1,3,QXD0040,LINGUAGENS FORMAIS E AUTOMATOS,2,DISCIPLINA,3,999485,4,APROVADO,13730020,2017,1,45
2018,1,07A,QXD0017,LÓGICA PARA COMPUTAÇÃO,2,DISCIPLINA,3,999485,4,APROVADO,13730020,2017,1,45
2018,1,06A,QXD0012,PROBABILIDADE E ESTATÍSTICA,2,DISCIPLINA,3,999485,4,APROVADO,13730020,2017,1,45
2018,1,03A,QXD0114,PROGRAMAÇÃO FUNCIONAL,2,DISCIPLINA,3,999485,4,APROVADO,13730020,2017,1,45
2018,2,03A,QXD0116,ÁLGEBRA LINEAR,2,DISCIPLINA,3,999485,4,APROVADO,13730020,2017,1,45
2018,2,5,QXD0014,ANÁLISE E PROJETO DE SISTEMAS,2,DISCIPLINA,3,999485,4,APROVADO,13730020,2017,1,45
2018,2,5,QXD0011,FUNDAMENTOS DE BANCO DE DADOS,2,DISCIPLINA,3,999485,4,APROVADO,13730020,2017,1,45
2018,2,5,QXD0016,LINGUAGENS DE PROGRAMAÇÃO,2,DISCIPLINA,3,999485,4,APROVADO,13730020,2017,1,45
2018,2,05A,QXD0041,PROJETO E ANÁLISE DE ALGORITMOS,2,DISCIPLINA,3,999485,4,APROVADO,13730020,2017,1,45
2019,1,02A,QXD0025,COMPILADORES,2,DISCIPLINA,3,999485,4,APROVADO,13730020,2017,1,45
2019,1,02A,QXD0119,COMPUTAÇÃO GRÁFICA,2,DISCIPLINA,3,999485,4,APROVADO,13730020,2017,1,45
2019,1,06A,QXD0020,DESENVOLVIMENTO DE SOFTWARE PARA WEB,2,DISCIPLINA,3,999485,4,APROVADO,13730020,2017,1,45
2019,1,02A,QXD0120,MATEMÁTICA COMPUTACIONAL,2,DISCIPLINA,3,999485,4,APROVADO,13730020,2017,1,45
2019,1,04A,QXD0021,REDES DE COMPUTADORES,2,DISCIPLINA,3,999485,4,APROVADO,13730020,2017,1,45
2019,1,03A,QXD0043,SISTEMAS DISTRIBUÍDOS,2,DISCIPLINA,3,999485,4,APROVADO,13730020,2017,1,45
2019,2,01A,QXD0019,ENGENHARIA DE SOFTWARE,2,DISCIPLINA,3,999485,4,APROVADO,13730020,2017,1,45
2019,2,01A,QXD0037,INTELIGÊNCIA ARTIFICIAL,2,DISCIPLINA,3,999485,4,APROVADO,13730020,2017,1,45
2019,2,02A,QXD0221,INTERAÇÃO HUMANO-COMPUTADOR,2,DISCIPLINA,3,999485,4,APROVADO,13730020,2017,1,45
2019,2,01A,QXD0178,MINERAÇÃO DE DADOS,2,DISCIPLINA,3,999485,4,APROVADO,13730020,2017,1,45
2019,2,01A,QXD0181,PESQUISA OPERACIONAL,2,DISCIPLINA,3,999485,4,APROVADO,13730020,2017,1,45
2019,2,01A,QXD0046,TEORIA DA COMPUTAÇÃO,2,DISCIPLINA,3,999485,4,APROVADO,13730020,2017,1,45
2020,1,01A,QXD0176,APRENDIZADO DE MÁQUINA,2,DISCIPLINA,3,999485,4,APROVADO,13730020,2017,1,45
2020,1,01A,QXD0183,COMPUTAÇÃO PARALELA,2,DISCIPLINA,3,999485,4,APROVADO,13730020,2017,1,45
2020,1,01A,QXD0153,DESAFIOS DE PROGRAMAÇÃO,2,DISCIPLINA,3,999485,4,APROVADO,13730020,2017,1,45
2020,1,02A,QXD0110,PROJETO DE PESQUISA CIENTÍFICA E TECNOLÓGICA,2,DISCIPLINA,3,999485,13,SUPRIMIDO,13730020,2017,1,45
2020,2,01A,QXD0170,CRIPTOGRAFIA,2,DISCIPLINA,3,999485,4,APROVADO,13730020,2017,1,45
2020,2,2,QXD0088,PROGRAMAÇÃO DE SCRIPT,2,DISCIPLINA,3,999485,4,APROVADO,13730020,2017,1,45
2020,2,06A,QXD0110,PROJETO DE PESQUISA CIENTÍFICA E TECNOLÓGICA,2,DISCIPLINA,3,999485,4,APROVADO,13730020,2017,1,45
2021,1,02A,QXD0029,EMPREENDEDORISMO,2,DISCIPLINA,3,999485,13,SUPRIMIDO,13730020,2017,1,45
2021,2,01A,QXD0029,EMPREENDEDORISMO,2,DISCIPLINA,3,999485,4,APROVADO,13730020,2017,1,45
2020,1,2,QXD0005,ARQUITETURA DE COMPUTADORES,2,DISCIPLINA,3,999486,4,APROVADO,13730020,2020,1,45
2020,1,2,QXD0103,"ÉTICA, DIREITO E LEGISLAÇÃO",2,DISCIPLINA,3,999486,4,APROVADO,13730020,2020,1,45
2020,1,06A,QXD0001,FUNDAMENTOS DE PROGRAMAÇÃO,2,DISCIPLINA,3,999486,4,APROVADO,13730020,2020,1,45
2020,1,1,QXD0108,INTRODUÇÃO À CIÊNCIA DA COMPUTAÇÃO,2,DISCIPLINA,3,999486,4,APROVADO,13730020,2020,1,45
2020,1,3,QXD0056,MATEMÁTICA BÁSICA,2,DISCIPLINA,3,999486,4,APROVADO,13730020,2020,1,45
2020,1,2,QXD0109,PRÉ-CÁLCULO,2,DISCIPLINA,3,999486,4,APROVADO,13730020,2020,1,45
2020,2,06A,QXD0006,CÁLCULO DIFERENCIAL E INTEGRAL I,2,DISCIPLINA,3,999486,13,SUPRIMIDO,13730020,2020,1,45
2020,2,05A,QXD0010,ESTRUTURA DE DADOS,2,DISCIPLINA,3,999486,4,APROVADO,13730020,2020,1,45
2020,2,8,QXD0008,MATEMÁTICA DISCRETA,2,DISCIPLINA,3,999486,4,APROVADO,13730020,2020,1,45
2020,2,06A,QXD0007,PROGRAMAÇÃO ORIENTADA A OBJETOS,2,DISCIPLINA,3,999486,4,APROVADO,13730020,2020,1,45
2020,2,06A,QXD0013,SISTEMAS OPERACIONAIS,2,DISCIPLINA,3,999486,4,APROVADO,13730020,2020,1,45
2021,1,01A,QXD0006,CÁLCULO DIFERENCIAL E INTEGRAL I,2,DISCIPLINA,3,999486,4,APROVADO,13730020,2020,1,45
2021,1,01A,QXD0006,CÁLCULO DIFERENCIAL E INTEGRAL I,2,DISCIPLINA,3,999486,4,APROVADO,13730020,2020,1,45
2021,1,01A,QXD0115,ESTRUTURA DE DADOS AVANÇADA,2,DISCIPLINA,3,999486,4,APROVADO,13730020,2020,1,45
2021,1,1,QXD0040,LINGUAGENS FORMAIS E AUTOMATOS,2,DISCIPLINA,3,999486,4,APROVADO,13730020,2020,1,45
2021,1,03A,QXD0017,LÓGICA PARA COMPUTAÇÃO,2,DISCIPLINA,3,999486,4,APROVADO,13730020,2020,1,45
2021,1,03A,QXD0012,PROBABILIDADE E ESTATÍSTICA,2,DISCIPLINA,3,999486,4,APROVADO,13730020,2020,1,45
2021,1,01A,QXD0114,PROGRAMAÇÃO FUNCIONAL,2,DISCIPLINA,3,999486,4,APROVADO,13730020,2020,1,45
2021,2,01A,QXD0116,ÁLGEBRA LINEAR,2,DISCIPLINA,3,999486,4,APROVADO,13730020,2020,1,45
2021,2,01A,QXD0014,ANÁLISE E PROJETO DE SISTEMAS,2,DISCIPLINA,3,999486,4,APROVADO,13730020,2020,1,45
